Data ; Dia ; Hora ;Codigo; Comodo ;Móvel;Ação; Watts ; Custo/Mês ; Métrica
28/abr; Domingo ; 18:10 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
28/abr; Domingo ; 18:34 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
28/abr; Domingo ; 18:35 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
28/abr; Domingo ; 22:04 ;3; Quarto ; Abajur ; Apagar ;;;
28/abr; Domingo ; 23:04 ;1; Suíte ; Abajur ; Apagar ;;;
29/abr; Segunda ; 5:26 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
29/abr; Segunda ; 6:01 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
29/abr; Segunda ; 6:26 ;1; Suíte ; Abajur ; Apagar ;;;
29/abr; Segunda ; 6:40 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
29/abr; Segunda ; 6:50 ;3; Quarto ; Abajur ; Apagar ;;;
29/abr; Segunda ; 7:04 ;5; Cozinha ; Cafeteira ; Desligar ;;;
29/abr; Segunda ; 18:03 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
29/abr; Segunda ; 18:27 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
29/abr; Segunda ; 22:02 ;3; Quarto ; Abajur ; Apagar ;;;
29/abr; Segunda ; 23:00 ;1; Suíte ; Abajur ; Apagar ;;;
30/abr; Terça ; 5:27 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
30/abr; Terça ; 6:02 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
30/abr; Terça ; 6:27 ;1; Suíte ; Abajur ; Apagar ;;;
30/abr; Terça ; 6:49 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
30/abr; Terça ; 6:59 ;3; Quarto ; Abajur ; Apagar ;;;
30/abr; Terça ; 7:09 ;5; Cozinha ; Cafeteira ; Desligar ;;;
30/abr; Terça ; 18:09 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
30/abr; Terça ; 18:33 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
30/abr; Terça ; 22:08 ;3; Quarto ; Abajur ; Apagar ;;;
30/abr; Terça ; 23:07 ;1; Suíte ; Abajur ; Apagar ;;;
01/mai; Quarta ; 5:32 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
01/mai; Quarta ; 6:07 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
01/mai; Quarta ; 6:32 ;1; Suíte ; Abajur ; Apagar ;;;
01/mai; Quarta ; 6:47 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
01/mai; Quarta ; 6:57 ;3; Quarto ; Abajur ; Apagar ;;;
01/mai; Quarta ; 7:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
01/mai; Quarta ; 18:11 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
01/mai; Quarta ; 18:35 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
01/mai; Quarta ; 22:10 ;3; Quarto ; Abajur ; Apagar ;;;
01/mai; Quarta ; 23:09 ;1; Suíte ; Abajur ; Apagar ;;;
02/mai; Quinta ; 5:32 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
02/mai; Quinta ; 6:07 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
02/mai; Quinta ; 6:32 ;1; Suíte ; Abajur ; Apagar ;;;
02/mai; Quinta ; 6:41 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
02/mai; Quinta ; 6:51 ;3; Quarto ; Abajur ; Apagar ;;;
02/mai; Quinta ; 7:00 ;5; Cozinha ; Cafeteira ; Desligar ;;;
02/mai; Quinta ; 18:01 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
02/mai; Quinta ; 18:25 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
02/mai; Quinta ; 22:00 ;3; Quarto ; Abajur ; Apagar ;;;
02/mai; Quinta ; 23:02 ;1; Suíte ; Abajur ; Apagar ;;;
03/mai; Sexta ; 5:28 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
03/mai; Sexta ; 6:03 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
03/mai; Sexta ; 6:28 ;1; Suíte ; Abajur ; Apagar ;;;
03/mai; Sexta ; 6:49 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
03/mai; Sexta ; 6:59 ;3; Quarto ; Abajur ; Apagar ;;;
03/mai; Sexta ; 7:09 ;5; Cozinha ; Cafeteira ; Desligar ;;;
03/mai; Sexta ; 18:09 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
03/mai; Sexta ; 18:33 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
03/mai; Sexta ; 22:08 ;3; Quarto ; Abajur ; Apagar ;;;
03/mai; Sexta ; 23:10 ;1; Suíte ; Abajur ; Apagar ;;;
04/mai; Sábado ; 5:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
04/mai; Sábado ; 6:31 ;1; Suíte ; Abajur ; Apagar ;;;
04/mai; Sábado ; 6:50 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
04/mai; Sábado ; 7:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
04/mai; Sábado ; 9:31 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
04/mai; Sábado ; 14:06 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
04/mai; Sábado ; 16:06 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
04/mai; Sábado ; 16:16 ;5; Cozinha ; Cafeteira ; Desligar ;;;
04/mai; Sábado ; 18:14 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
04/mai; Sábado ; 18:15 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
04/mai; Sábado ; 18:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
04/mai; Sábado ; 18:34 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
04/mai; Sábado ; 22:34 ;3; Quarto ; Abajur ; Apagar ;;;
04/mai; Sábado ; 23:10 ;1; Suíte ; Abajur ; Apagar ;;;
05/mai; Domingo ; 8:33 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
05/mai; Domingo ; 9:08 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
05/mai; Domingo ; 9:18 ;5; Cozinha ; Cafeteira ; Desligar ;;;
05/mai; Domingo ; 9:28 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
05/mai; Domingo ; 16:03 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
05/mai; Domingo ; 16:13 ;5; Cozinha ; Cafeteira ; Desligar ;;;
05/mai; Domingo ; 18:06 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
05/mai; Domingo ; 18:07 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
05/mai; Domingo ; 18:31 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
05/mai; Domingo ; 18:32 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
05/mai; Domingo ; 22:01 ;3; Quarto ; Abajur ; Apagar ;;;
05/mai; Domingo ; 23:02 ;1; Suíte ; Abajur ; Apagar ;;;
06/mai; Segunda ; 5:25 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
06/mai; Segunda ; 6:00 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
06/mai; Segunda ; 6:25 ;1; Suíte ; Abajur ; Apagar ;;;
06/mai; Segunda ; 6:42 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
06/mai; Segunda ; 6:52 ;3; Quarto ; Abajur ; Apagar ;;;
06/mai; Segunda ; 7:02 ;5; Cozinha ; Cafeteira ; Desligar ;;;
06/mai; Segunda ; 18:04 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
06/mai; Segunda ; 18:28 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
06/mai; Segunda ; 22:03 ;3; Quarto ; Abajur ; Apagar ;;;
06/mai; Segunda ; 23:03 ;1; Suíte ; Abajur ; Apagar ;;;
07/mai; Terça ; 5:28 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
07/mai; Terça ; 6:03 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
07/mai; Terça ; 6:28 ;1; Suíte ; Abajur ; Apagar ;;;
07/mai; Terça ; 6:43 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
07/mai; Terça ; 6:53 ;3; Quarto ; Abajur ; Apagar ;;;
07/mai; Terça ; 7:03 ;5; Cozinha ; Cafeteira ; Desligar ;;;
07/mai; Terça ; 18:02 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
07/mai; Terça ; 18:26 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
07/mai; Terça ; 22:01 ;3; Quarto ; Abajur ; Apagar ;;;
07/mai; Terça ; 23:01 ;1; Suíte ; Abajur ; Apagar ;;;
08/mai; Quarta ; 5:27 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
08/mai; Quarta ; 6:02 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
08/mai; Quarta ; 6:27 ;1; Suíte ; Abajur ; Apagar ;;;
08/mai; Quarta ; 6:40 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
08/mai; Quarta ; 6:50 ;3; Quarto ; Abajur ; Apagar ;;;
08/mai; Quarta ; 7:00 ;5; Cozinha ; Cafeteira ; Desligar ;;;
08/mai; Quarta ; 18:04 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
08/mai; Quarta ; 18:28 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
08/mai; Quarta ; 22:03 ;3; Quarto ; Abajur ; Apagar ;;;
08/mai; Quarta ; 23:01 ;1; Suíte ; Abajur ; Apagar ;;;
09/mai; Quinta ; 5:26 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
09/mai; Quinta ; 6:01 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
09/mai; Quinta ; 6:26 ;1; Suíte ; Abajur ; Apagar ;;;
09/mai; Quinta ; 6:40 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
09/mai; Quinta ; 6:50 ;3; Quarto ; Abajur ; Apagar ;;;
09/mai; Quinta ; 7:03 ;5; Cozinha ; Cafeteira ; Desligar ;;;
09/mai; Quinta ; 18:01 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
09/mai; Quinta ; 18:25 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
09/mai; Quinta ; 22:00 ;3; Quarto ; Abajur ; Apagar ;;;
09/mai; Quinta ; 23:00 ;1; Suíte ; Abajur ; Apagar ;;;
10/mai; Sexta ; 5:26 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
10/mai; Sexta ; 6:01 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
10/mai; Sexta ; 6:26 ;1; Suíte ; Abajur ; Apagar ;;;
10/mai; Sexta ; 6:44 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
10/mai; Sexta ; 6:54 ;3; Quarto ; Abajur ; Apagar ;;;
10/mai; Sexta ; 7:01 ;5; Cozinha ; Cafeteira ; Desligar ;;;
10/mai; Sexta ; 18:04 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
10/mai; Sexta ; 18:28 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
10/mai; Sexta ; 22:03 ;3; Quarto ; Abajur ; Apagar ;;;
10/mai; Sexta ; 23:03 ;1; Suíte ; Abajur ; Apagar ;;;
11/mai; Sábado ; 5:27 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
11/mai; Sábado ; 6:27 ;1; Suíte ; Abajur ; Apagar ;;;
11/mai; Sábado ; 6:42 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
11/mai; Sábado ; 7:02 ;5; Cozinha ; Cafeteira ; Desligar ;;;
11/mai; Sábado ; 9:25 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
11/mai; Sábado ; 14:00 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
11/mai; Sábado ; 16:00 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
11/mai; Sábado ; 16:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
11/mai; Sábado ; 18:09 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
11/mai; Sábado ; 18:10 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
11/mai; Sábado ; 18:29 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
11/mai; Sábado ; 18:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
11/mai; Sábado ; 22:29 ;3; Quarto ; Abajur ; Apagar ;;;
11/mai; Sábado ; 23:01 ;1; Suíte ; Abajur ; Apagar ;;;
12/mai; Domingo ; 8:27 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
12/mai; Domingo ; 9:02 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
12/mai; Domingo ; 9:12 ;5; Cozinha ; Cafeteira ; Desligar ;;;
12/mai; Domingo ; 9:25 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
12/mai; Domingo ; 16:00 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
12/mai; Domingo ; 16:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
12/mai; Domingo ; 18:07 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
12/mai; Domingo ; 18:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
12/mai; Domingo ; 18:32 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
12/mai; Domingo ; 18:33 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
12/mai; Domingo ; 22:02 ;3; Quarto ; Abajur ; Apagar ;;;
12/mai; Domingo ; 23:04 ;1; Suíte ; Abajur ; Apagar ;;;
13/mai; Segunda ; 5:27 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
13/mai; Segunda ; 6:02 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
13/mai; Segunda ; 6:27 ;1; Suíte ; Abajur ; Apagar ;;;
13/mai; Segunda ; 6:49 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
13/mai; Segunda ; 6:59 ;3; Quarto ; Abajur ; Apagar ;;;
13/mai; Segunda ; 7:09 ;5; Cozinha ; Cafeteira ; Desligar ;;;
13/mai; Segunda ; 18:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
13/mai; Segunda ; 18:32 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
13/mai; Segunda ; 22:07 ;3; Quarto ; Abajur ; Apagar ;;;
13/mai; Segunda ; 23:07 ;1; Suíte ; Abajur ; Apagar ;;;
14/mai; Terça ; 5:32 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
14/mai; Terça ; 6:07 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
14/mai; Terça ; 6:32 ;1; Suíte ; Abajur ; Apagar ;;;
14/mai; Terça ; 6:48 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
14/mai; Terça ; 6:58 ;3; Quarto ; Abajur ; Apagar ;;;
14/mai; Terça ; 7:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
14/mai; Terça ; 18:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
14/mai; Terça ; 18:32 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
14/mai; Terça ; 22:07 ;3; Quarto ; Abajur ; Apagar ;;;
14/mai; Terça ; 23:09 ;1; Suíte ; Abajur ; Apagar ;;;
15/mai; Quarta ; 5:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
15/mai; Quarta ; 6:06 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
15/mai; Quarta ; 6:31 ;1; Suíte ; Abajur ; Apagar ;;;
15/mai; Quarta ; 6:49 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
15/mai; Quarta ; 6:59 ;3; Quarto ; Abajur ; Apagar ;;;
15/mai; Quarta ; 7:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
15/mai; Quarta ; 18:10 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
15/mai; Quarta ; 18:34 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
15/mai; Quarta ; 22:09 ;3; Quarto ; Abajur ; Apagar ;;;
15/mai; Quarta ; 23:06 ;1; Suíte ; Abajur ; Apagar ;;;
16/mai; Quinta ; 5:34 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
16/mai; Quinta ; 6:09 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
16/mai; Quinta ; 6:34 ;1; Suíte ; Abajur ; Apagar ;;;
16/mai; Quinta ; 6:46 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
16/mai; Quinta ; 6:56 ;3; Quarto ; Abajur ; Apagar ;;;
16/mai; Quinta ; 7:09 ;5; Cozinha ; Cafeteira ; Desligar ;;;
16/mai; Quinta ; 18:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
16/mai; Quinta ; 18:32 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
16/mai; Quinta ; 22:07 ;3; Quarto ; Abajur ; Apagar ;;;
16/mai; Quinta ; 23:07 ;1; Suíte ; Abajur ; Apagar ;;;
17/mai; Sexta ; 5:34 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
17/mai; Sexta ; 6:09 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
17/mai; Sexta ; 6:34 ;1; Suíte ; Abajur ; Apagar ;;;
17/mai; Sexta ; 6:50 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
17/mai; Sexta ; 7:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
17/mai; Sexta ; 18:09 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
17/mai; Sexta ; 18:33 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
17/mai; Sexta ; 22:08 ;3; Quarto ; Abajur ; Apagar ;;;
17/mai; Sexta ; 23:06 ;1; Suíte ; Abajur ; Apagar ;;;
18/mai; Sábado ; 5:34 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
18/mai; Sábado ; 6:34 ;1; Suíte ; Abajur ; Apagar ;;;
18/mai; Sábado ; 6:46 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
18/mai; Sábado ; 7:06 ;5; Cozinha ; Cafeteira ; Desligar ;;;
18/mai; Sábado ; 9:34 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
18/mai; Sábado ; 14:09 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
18/mai; Sábado ; 16:09 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
18/mai; Sábado ; 16:19 ;5; Cozinha ; Cafeteira ; Desligar ;;;
18/mai; Sábado ; 18:12 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
18/mai; Sábado ; 18:13 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
18/mai; Sábado ; 18:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
18/mai; Sábado ; 18:32 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
18/mai; Sábado ; 22:32 ;3; Quarto ; Abajur ; Apagar ;;;
18/mai; Sábado ; 23:07 ;1; Suíte ; Abajur ; Apagar ;;;
19/mai; Domingo ; 8:31 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
19/mai; Domingo ; 9:06 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
19/mai; Domingo ; 9:16 ;5; Cozinha ; Cafeteira ; Desligar ;;;
19/mai; Domingo ; 9:32 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
19/mai; Domingo ; 16:07 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
19/mai; Domingo ; 16:17 ;5; Cozinha ; Cafeteira ; Desligar ;;;
19/mai; Domingo ; 18:12 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
19/mai; Domingo ; 18:13 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
19/mai; Domingo ; 18:37 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
19/mai; Domingo ; 18:38 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
19/mai; Domingo ; 22:07 ;3; Quarto ; Abajur ; Apagar ;;;
19/mai; Domingo ; 23:06 ;1; Suíte ; Abajur ; Apagar ;;;
20/mai; Segunda ; 5:34 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
20/mai; Segunda ; 6:09 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
20/mai; Segunda ; 6:34 ;1; Suíte ; Abajur ; Apagar ;;;
20/mai; Segunda ; 6:43 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
20/mai; Segunda ; 6:53 ;3; Quarto ; Abajur ; Apagar ;;;
20/mai; Segunda ; 7:00 ;5; Cozinha ; Cafeteira ; Desligar ;;;
20/mai; Segunda ; 18:02 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
20/mai; Segunda ; 18:26 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
20/mai; Segunda ; 22:01 ;3; Quarto ; Abajur ; Apagar ;;;
20/mai; Segunda ; 23:04 ;1; Suíte ; Abajur ; Apagar ;;;
21/mai; Terça ; 5:29 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
21/mai; Terça ; 6:04 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
21/mai; Terça ; 6:29 ;1; Suíte ; Abajur ; Apagar ;;;
21/mai; Terça ; 6:44 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
21/mai; Terça ; 6:54 ;3; Quarto ; Abajur ; Apagar ;;;
21/mai; Terça ; 7:02 ;5; Cozinha ; Cafeteira ; Desligar ;;;
21/mai; Terça ; 18:03 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
21/mai; Terça ; 18:27 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
21/mai; Terça ; 22:02 ;3; Quarto ; Abajur ; Apagar ;;;
21/mai; Terça ; 23:00 ;1; Suíte ; Abajur ; Apagar ;;;
22/mai; Quarta ; 5:29 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
22/mai; Quarta ; 6:04 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
22/mai; Quarta ; 6:29 ;1; Suíte ; Abajur ; Apagar ;;;
22/mai; Quarta ; 6:41 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
22/mai; Quarta ; 6:51 ;3; Quarto ; Abajur ; Apagar ;;;
22/mai; Quarta ; 7:04 ;5; Cozinha ; Cafeteira ; Desligar ;;;
22/mai; Quarta ; 18:01 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
22/mai; Quarta ; 18:25 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
22/mai; Quarta ; 22:00 ;3; Quarto ; Abajur ; Apagar ;;;
22/mai; Quarta ; 23:04 ;1; Suíte ; Abajur ; Apagar ;;;
23/mai; Quinta ; 5:25 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
23/mai; Quinta ; 6:00 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
23/mai; Quinta ; 6:25 ;1; Suíte ; Abajur ; Apagar ;;;
23/mai; Quinta ; 6:48 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
23/mai; Quinta ; 6:58 ;3; Quarto ; Abajur ; Apagar ;;;
23/mai; Quinta ; 7:09 ;5; Cozinha ; Cafeteira ; Desligar ;;;
23/mai; Quinta ; 18:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
23/mai; Quinta ; 18:32 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
23/mai; Quinta ; 22:07 ;3; Quarto ; Abajur ; Apagar ;;;
23/mai; Quinta ; 23:09 ;1; Suíte ; Abajur ; Apagar ;;;
24/mai; Sexta ; 5:32 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
24/mai; Sexta ; 6:07 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
24/mai; Sexta ; 6:32 ;1; Suíte ; Abajur ; Apagar ;;;
24/mai; Sexta ; 6:43 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
24/mai; Sexta ; 6:53 ;3; Quarto ; Abajur ; Apagar ;;;
24/mai; Sexta ; 7:02 ;5; Cozinha ; Cafeteira ; Desligar ;;;
24/mai; Sexta ; 18:04 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
24/mai; Sexta ; 18:28 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
24/mai; Sexta ; 22:03 ;3; Quarto ; Abajur ; Apagar ;;;
24/mai; Sexta ; 23:02 ;1; Suíte ; Abajur ; Apagar ;;;
25/mai; Sábado ; 5:26 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
25/mai; Sábado ; 6:26 ;1; Suíte ; Abajur ; Apagar ;;;
25/mai; Sábado ; 6:50 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
25/mai; Sábado ; 7:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
25/mai; Sábado ; 9:32 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
25/mai; Sábado ; 14:07 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
25/mai; Sábado ; 16:07 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
